item_name,rejection_reason
Souvenir Galil AR | VariCamo (Battle-Scarred),low_volume
Souvenir Galil AR | VariCamo (Factory New),low_volume
Souvenir Galil AR | VariCamo (Field-Tested),low_volume
Souvenir Galil AR | VariCamo (Minimal Wear),low_volume
Souvenir Galil AR | VariCamo (Well-Worn),low_volume
Souvenir Glock-18 | Candy Apple (Factory New),low_volume
Souvenir Glock-18 | Candy Apple (Field-Tested),low_volume
Souvenir Glock-18 | Candy Apple (Minimal Wear),low_volume
Souvenir Glock-18 | Groundwater (Battle-Scarred),low_volume
Souvenir Glock-18 | Groundwater (Factory New),low_volume
Souvenir Glock-18 | Groundwater (Field-Tested),low_volume
Souvenir Glock-18 | Groundwater (Minimal Wear),low_volume
Souvenir Glock-18 | Groundwater (Well-Worn),low_volume
Souvenir Glock-18 | High Beam (Factory New),low_volume
Souvenir Glock-18 | High Beam (Minimal Wear),low_volume
Souvenir Glock-18 | Night (Battle-Scarred),low_volume low_price
Souvenir Glock-18 | Night (Factory New),low_volume
Souvenir Glock-18 | Night (Field-Tested),low_volume low_price
Souvenir Glock-18 | Night (Minimal Wear),low_volume
Souvenir Glock-18 | Night (Well-Worn),low_volume low_price
Souvenir Glock-18 | Nuclear Garden (Battle-Scarred),low_volume
Souvenir Glock-18 | Nuclear Garden (Factory New),low_volume
Souvenir Glock-18 | Nuclear Garden (Field-Tested),low_volume
Souvenir Glock-18 | Nuclear Garden (Minimal Wear),low_volume
Souvenir Glock-18 | Nuclear Garden (Well-Worn),low_volume
Souvenir Glock-18 | Pink DDPAT (Battle-Scarred),low_volume
Souvenir Glock-18 | Pink DDPAT (Factory New),low_volume
Souvenir Glock-18 | Pink DDPAT (Field-Tested),low_volume
Souvenir Glock-18 | Pink DDPAT (Minimal Wear),low_volume
Souvenir Glock-18 | Pink DDPAT (Well-Worn),low_volume
Souvenir Glock-18 | Ramese's Reach (Battle-Scarred),low_volume
Souvenir Glock-18 | Ramese's Reach (Factory New),low_volume
Souvenir Glock-18 | Ramese's Reach (Field-Tested),low_volume
Souvenir Glock-18 | Ramese's Reach (Minimal Wear),low_volume
Souvenir Glock-18 | Ramese's Reach (Well-Worn),low_volume
Souvenir Glock-18 | Reactor (Battle-Scarred),low_volume
Souvenir Glock-18 | Reactor (Factory New),low_volume
Souvenir Glock-18 | Reactor (Field-Tested),low_volume
Souvenir Glock-18 | Reactor (Minimal Wear),low_volume
Souvenir Glock-18 | Reactor (Well-Worn),low_volume
Souvenir Glock-18 | Red Tire (Battle-Scarred),low_volume
Souvenir Glock-18 | Red Tire (Factory New),low_volume
Souvenir Glock-18 | Red Tire (Field-Tested),low_volume low_price
Souvenir Glock-18 | Red Tire (Minimal Wear),low_volume
Souvenir Glock-18 | Red Tire (Well-Worn),low_volume
Souvenir M249 | Contrast Spray (Battle-Scarred),low_volume low_price
Souvenir M249 | Contrast Spray (Factory New),low_volume
Souvenir M249 | Contrast Spray (Field-Tested),low_volume low_price
Souvenir M249 | Contrast Spray (Minimal Wear),low_volume low_price
Souvenir M249 | Contrast Spray (Well-Worn),low_volume low_price
Souvenir M249 | Gator Mesh (Battle-Scarred),low_volume
Souvenir M249 | Gator Mesh (Factory New),low_volume
Souvenir M249 | Gator Mesh (Field-Tested),low_volume
Souvenir M249 | Gator Mesh (Minimal Wear),low_volume
Souvenir M249 | Gator Mesh (Well-Worn),low_volume
Souvenir M249 | Humidor (Battle-Scarred),low_volume low_price
Souvenir M249 | Humidor (Factory New),low_volume low_price
Souvenir M249 | Humidor (Field-Tested),low_volume low_price
Souvenir M249 | Humidor (Minimal Wear),low_volume low_price
Souvenir M249 | Humidor (Well-Worn),low_volume low_price
Souvenir M249 | Midnight Palm (Battle-Scarred),low_volume low_price
Souvenir M249 | Midnight Palm (Factory New),low_volume low_price
Souvenir M249 | Midnight Palm (Field-Tested), low_price
Souvenir M249 | Midnight Palm (Minimal Wear),low_volume low_price
Souvenir M249 | Midnight Palm (Well-Worn),low_volume low_price
Souvenir M249 | Submerged (Battle-Scarred),low_volume
Souvenir M249 | Submerged (Factory New),low_volume low_price
Souvenir M249 | Submerged (Field-Tested), low_price
Souvenir M249 | Submerged (Minimal Wear),low_volume low_price
Souvenir M249 | Submerged (Well-Worn),low_volume low_price
Souvenir M4A1-S | Boreal Forest (Battle-Scarred),low_volume
Souvenir M4A1-S | Boreal Forest (Factory New),low_volume
Souvenir M4A1-S | Boreal Forest (Field-Tested),low_volume
Souvenir M4A1-S | Boreal Forest (Minimal Wear),low_volume
Souvenir M4A1-S | Boreal Forest (Well-Worn),low_volume
Souvenir M4A1-S | Control Panel (Battle-Scarred),low_volume
Souvenir M4A1-S | Control Panel (Factory New),low_volume
Souvenir M4A1-S | Control Panel (Field-Tested),low_volume
Souvenir M4A1-S | Control Panel (Minimal Wear),low_volume
Souvenir M4A1-S | Control Panel (Well-Worn),low_volume
Souvenir M4A1-S | Imminent Danger (Battle-Scarred),low_volume
Souvenir M4A1-S | Imminent Danger (Field-Tested),low_volume
Souvenir M4A1-S | Knight (Factory New),low_volume
Souvenir M4A1-S | Knight (Minimal Wear),low_volume
Souvenir M4A1-S | Master Piece (Battle-Scarred),low_volume
Souvenir M4A1-S | Master Piece (Factory New),low_volume
Souvenir M4A1-S | Master Piece (Field-Tested),low_volume
Souvenir M4A1-S | Master Piece (Minimal Wear),low_volume
Souvenir M4A1-S | Master Piece (Well-Worn),low_volume
Souvenir M4A1-S | Mud-Spec (Battle-Scarred),low_volume
Souvenir M4A1-S | Mud-Spec (Factory New),low_volume
Souvenir M4A1-S | Mud-Spec (Field-Tested),low_volume
Souvenir M4A1-S | Mud-Spec (Minimal Wear),low_volume
Souvenir M4A1-S | Mud-Spec (Well-Worn),low_volume
Souvenir M4A1-S | Nitro (Battle-Scarred),low_volume
Souvenir M4A1-S | Nitro (Field-Tested),low_volume
Souvenir M4A1-S | Nitro (Minimal Wear),low_volume
Souvenir M4A1-S | Nitro (Well-Worn),low_volume
Souvenir M4A1-S | VariCamo (Battle-Scarred),low_volume
Souvenir M4A1-S | VariCamo (Factory New),low_volume
Souvenir M4A1-S | VariCamo (Field-Tested),low_volume
Souvenir M4A1-S | VariCamo (Minimal Wear),low_volume
Souvenir M4A1-S | VariCamo (Well-Worn),low_volume
Souvenir M4A1-S | Welcome to the Jungle (Battle-Scarred),low_volume
Souvenir M4A1-S | Welcome to the Jungle (Field-Tested),low_volume
Souvenir M4A1-S | Welcome to the Jungle (Well-Worn),low_volume
Souvenir M4A4 | Converter (Factory New),low_volume
Souvenir M4A4 | Converter (Field-Tested),low_volume
Souvenir M4A4 | Converter (Minimal Wear),low_volume
Souvenir M4A4 | Converter (Well-Worn),low_volume
Souvenir M4A4 | Eye of Horus (Battle-Scarred),low_volume
Souvenir M4A4 | Eye of Horus (Field-Tested),low_volume
Souvenir M4A4 | Eye of Horus (Minimal Wear),low_volume
Souvenir M4A4 | Eye of Horus (Well-Worn),low_volume
Souvenir M4A4 | Mainframe (Battle-Scarred),low_volume
Souvenir M4A4 | Mainframe (Factory New),low_volume
Souvenir M4A4 | Mainframe (Field-Tested),low_volume
Souvenir M4A4 | Mainframe (Minimal Wear),low_volume
Souvenir M4A4 | Mainframe (Well-Worn),low_volume
Souvenir M4A4 | Radiation Hazard (Battle-Scarred),low_volume
Souvenir M4A4 | Radiation Hazard (Factory New),low_volume
Souvenir M4A4 | Radiation Hazard (Field-Tested),low_volume
Souvenir M4A4 | Radiation Hazard (Minimal Wear),low_volume
Souvenir M4A4 | Radiation Hazard (Well-Worn),low_volume
Souvenir M4A4 | Red DDPAT (Battle-Scarred),low_volume
Souvenir M4A4 | Red DDPAT (Factory New),low_volume
Souvenir M4A4 | Red DDPAT (Field-Tested),low_volume
Souvenir M4A4 | Red DDPAT (Minimal Wear),low_volume
Souvenir M4A4 | Red DDPAT (Well-Worn),low_volume
Souvenir M4A4 | Tornado (Battle-Scarred),low_volume
Souvenir M4A4 | Tornado (Factory New),low_volume
Souvenir M4A4 | Tornado (Field-Tested),low_volume
Souvenir M4A4 | Tornado (Minimal Wear),low_volume
Souvenir M4A4 | Tornado (Well-Worn),low_volume
Souvenir M4A4 | Urban DDPAT (Battle-Scarred),low_volume
Souvenir M4A4 | Urban DDPAT (Factory New),low_volume
Souvenir M4A4 | Urban DDPAT (Field-Tested),low_volume
Souvenir M4A4 | Urban DDPAT (Minimal Wear),low_volume
Souvenir M4A4 | Urban DDPAT (Well-Worn),low_volume
Souvenir MAC-10 | Amber Fade (Factory New),low_volume
Souvenir MAC-10 | Amber Fade (Field-Tested),low_volume
Souvenir MAC-10 | Amber Fade (Minimal Wear),low_volume
Souvenir MAC-10 | Amber Fade (Well-Worn),low_volume
Souvenir MAC-10 | Calf Skin (Battle-Scarred),low_volume low_price
Souvenir MAC-10 | Calf Skin (Factory New),low_volume
Souvenir MAC-10 | Calf Skin (Field-Tested),low_volume low_price
Souvenir MAC-10 | Calf Skin (Minimal Wear),low_volume
Souvenir MAC-10 | Calf Skin (Well-Worn),low_volume low_price
Souvenir MAC-10 | Candy Apple (Factory New),low_volume
Souvenir MAC-10 | Candy Apple (Field-Tested),low_volume
Souvenir MAC-10 | Candy Apple (Minimal Wear),low_volume
Souvenir MAC-10 | Case Hardened (Battle-Scarred),low_volume
Souvenir MAC-10 | Case Hardened (Factory New),low_volume
Souvenir MAC-10 | Case Hardened (Field-Tested),low_volume
Souvenir MAC-10 | Case Hardened (Minimal Wear),low_volume
Souvenir MAC-10 | Case Hardened (Well-Worn),low_volume
Souvenir MAC-10 | Echoing Sands (Battle-Scarred),low_volume low_price
Souvenir MAC-10 | Echoing Sands (Factory New),low_volume
Souvenir MAC-10 | Echoing Sands (Field-Tested),low_volume low_price
Souvenir MAC-10 | Echoing Sands (Minimal Wear),low_volume low_price
Souvenir MAC-10 | Echoing Sands (Well-Worn),low_volume low_price
Souvenir MAC-10 | Gold Brick (Battle-Scarred),low_volume
Souvenir MAC-10 | Gold Brick (Factory New),low_volume
Souvenir MAC-10 | Gold Brick (Field-Tested),low_volume
Souvenir MAC-10 | Gold Brick (Minimal Wear),low_volume
Souvenir MAC-10 | Gold Brick (Well-Worn),low_volume
Souvenir MAC-10 | Indigo (Battle-Scarred),low_volume
Souvenir MAC-10 | Indigo (Factory New),low_volume
Souvenir MAC-10 | Indigo (Field-Tested),low_volume
Souvenir MAC-10 | Indigo (Minimal Wear),low_volume
Souvenir MAC-10 | Indigo (Well-Worn),low_volume
Souvenir MAC-10 | Nuclear Garden (Battle-Scarred),low_volume
Souvenir MAC-10 | Nuclear Garden (Factory New),low_volume
Souvenir MAC-10 | Nuclear Garden (Field-Tested),low_volume
Souvenir MAC-10 | Nuclear Garden (Minimal Wear),low_volume
Souvenir MAC-10 | Nuclear Garden (Well-Worn),low_volume
Souvenir MAC-10 | Palm (Battle-Scarred),low_volume
Souvenir MAC-10 | Palm (Factory New),low_volume
Souvenir MAC-10 | Palm (Field-Tested),low_volume
Souvenir MAC-10 | Palm (Minimal Wear),low_volume
Souvenir MAC-10 | Palm (Well-Worn),low_volume
Souvenir MAC-10 | Sienna Damask (Battle-Scarred),low_volume low_price
Souvenir MAC-10 | Sienna Damask (Factory New), low_price
Souvenir MAC-10 | Sienna Damask (Field-Tested), low_price
Souvenir MAC-10 | Sienna Damask (Minimal Wear), low_price
Souvenir MAC-10 | Sienna Damask (Well-Worn),low_volume low_price
Souvenir MAC-10 | Strats (Battle-Scarred),low_volume low_price
Souvenir MAC-10 | Strats (Factory New),low_volume low_price
Souvenir MAC-10 | Strats (Field-Tested),low_volume low_price
Souvenir MAC-10 | Strats (Minimal Wear),low_volume low_price
Souvenir MAC-10 | Strats (Well-Worn),low_volume low_price
Souvenir MAC-10 | Urban DDPAT (Battle-Scarred),low_volume low_price
Souvenir MAC-10 | Urban DDPAT (Factory New),low_volume
Souvenir MAC-10 | Urban DDPAT (Field-Tested),low_volume low_price
Souvenir MAC-10 | Urban DDPAT (Minimal Wear),low_volume low_price
Souvenir MAC-10 | Urban DDPAT (Well-Worn),low_volume low_price
Souvenir MAG-7 | Bulldozer (Battle-Scarred),low_volume
Souvenir MAG-7 | Bulldozer (Factory New),low_volume
Souvenir MAG-7 | Bulldozer (Field-Tested),low_volume
Souvenir MAG-7 | Bulldozer (Minimal Wear),low_volume
Souvenir MAG-7 | Bulldozer (Well-Worn),low_volume
Souvenir MAG-7 | Copper Coated (Battle-Scarred),low_volume low_price
Souvenir MAG-7 | Copper Coated (Factory New),low_volume
Souvenir MAG-7 | Copper Coated (Field-Tested),low_volume low_price
Souvenir MAG-7 | Copper Coated (Minimal Wear),low_volume
Souvenir MAG-7 | Copper Coated (Well-Worn),low_volume low_price
Souvenir MAG-7 | Core Breach (Battle-Scarred),low_volume
Souvenir MAG-7 | Core Breach (Factory New),low_volume
Souvenir MAG-7 | Core Breach (Field-Tested),low_volume
Souvenir MAG-7 | Core Breach (Minimal Wear),low_volume
Souvenir MAG-7 | Core Breach (Well-Worn),low_volume
Souvenir MAG-7 | Irradiated Alert (Battle-Scarred),low_volume
Souvenir MAG-7 | Irradiated Alert (Factory New),low_volume
Souvenir MAG-7 | Irradiated Alert (Field-Tested),low_volume
Souvenir MAG-7 | Irradiated Alert (Minimal Wear),low_volume
Souvenir MAG-7 | Irradiated Alert (Well-Worn),low_volume low_price
Souvenir MAG-7 | Metallic DDPAT (Factory New),low_volume
Souvenir MAG-7 | Metallic DDPAT (Minimal Wear),low_volume
Souvenir MAG-7 | Navy Sheen (Battle-Scarred),low_volume low_price
Souvenir MAG-7 | Navy Sheen (Factory New), low_price
Souvenir MAG-7 | Navy Sheen (Field-Tested), low_price
Souvenir MAG-7 | Navy Sheen (Minimal Wear), low_price
Souvenir MAG-7 | Navy Sheen (Well-Worn),low_volume low_price
Souvenir MAG-7 | Prism Terrace (Factory New),low_volume
Souvenir MAG-7 | Prism Terrace (Field-Tested),low_volume
Souvenir MAG-7 | Prism Terrace (Minimal Wear),low_volume
Souvenir MAG-7 | Rust Coat (Battle-Scarred),low_volume low_price
Souvenir MAG-7 | Rust Coat (Factory New),low_volume low_price
Souvenir MAG-7 | Rust Coat (Field-Tested),low_volume low_price
Souvenir MAG-7 | Rust Coat (Minimal Wear),low_volume low_price
Souvenir MAG-7 | Rust Coat (Well-Worn),low_volume low_price
Souvenir MAG-7 | Sand Dune (Battle-Scarred),low_volume low_price
Souvenir MAG-7 | Sand Dune (Factory New),low_volume
Souvenir MAG-7 | Sand Dune (Field-Tested),low_volume low_price
Souvenir MAG-7 | Sand Dune (Minimal Wear),low_volume
Souvenir MAG-7 | Sand Dune (Well-Worn),low_volume low_price
Souvenir MAG-7 | Silver (Factory New),low_volume
Souvenir MAG-7 | Silver (Minimal Wear),low_volume
Souvenir MAG-7 | Storm (Battle-Scarred),low_volume low_price
Souvenir MAG-7 | Storm (Factory New),low_volume
Souvenir MAG-7 | Storm (Field-Tested),low_volume low_price
Souvenir MAG-7 | Storm (Minimal Wear),low_volume low_price
Souvenir MAG-7 | Storm (Well-Worn),low_volume low_price
Souvenir MP5-SD | Co-Processor (Battle-Scarred),low_volume
Souvenir MP5-SD | Co-Processor (Factory New),low_volume
Souvenir MP5-SD | Co-Processor (Field-Tested),low_volume
Souvenir MP5-SD | Co-Processor (Minimal Wear),low_volume
Souvenir MP5-SD | Co-Processor (Well-Worn),low_volume
Souvenir MP5-SD | Dirt Drop (Battle-Scarred),low_volume low_price
Souvenir MP5-SD | Dirt Drop (Factory New),low_volume
Souvenir MP5-SD | Dirt Drop (Field-Tested),low_volume low_price
Souvenir MP5-SD | Dirt Drop (Minimal Wear),low_volume low_price
Souvenir MP5-SD | Dirt Drop (Well-Worn),low_volume low_price
Souvenir MP5-SD | Lab Rats (Factory New), low_price
Souvenir MP5-SD | Lab Rats (Field-Tested), low_price
Souvenir MP5-SD | Lab Rats (Minimal Wear), low_price
Souvenir MP5-SD | Oxide Oasis (Battle-Scarred),low_volume
Souvenir MP5-SD | Oxide Oasis (Factory New),low_volume
Souvenir MP5-SD | Oxide Oasis (Field-Tested),low_volume
Souvenir MP5-SD | Oxide Oasis (Minimal Wear),low_volume
Souvenir MP5-SD | Oxide Oasis (Well-Worn),low_volume
Souvenir MP7 | Anodized Navy (Factory New),low_volume
Souvenir MP7 | Anodized Navy (Minimal Wear),low_volume
Souvenir MP7 | Army Recon (Battle-Scarred),low_volume
Souvenir MP7 | Army Recon (Factory New),low_volume
Souvenir MP7 | Army Recon (Field-Tested),low_volume
Souvenir MP7 | Army Recon (Minimal Wear),low_volume
Souvenir MP7 | Army Recon (Well-Worn),low_volume
Souvenir MP7 | Fade (Factory New),low_volume
Souvenir MP7 | Fade (Field-Tested),low_volume
Souvenir MP7 | Fade (Minimal Wear),low_volume
Souvenir MP7 | Gunsmoke (Battle-Scarred),low_volume low_price
Souvenir MP7 | Gunsmoke (Factory New),low_volume
Souvenir MP7 | Gunsmoke (Field-Tested),low_volume low_price
Souvenir MP7 | Gunsmoke (Minimal Wear),low_volume
Souvenir MP7 | Gunsmoke (Well-Worn),low_volume low_price
Souvenir MP7 | Motherboard (Battle-Scarred),low_volume low_price
Souvenir MP7 | Motherboard (Factory New),low_volume low_price
Souvenir MP7 | Motherboard (Field-Tested),low_volume low_price
Souvenir MP7 | Motherboard (Minimal Wear),low_volume low_price
Souvenir MP7 | Motherboard (Well-Worn),low_volume
Souvenir MP7 | Orange Peel (Battle-Scarred),low_volume
Souvenir MP7 | Orange Peel (Factory New),low_volume
Souvenir MP7 | Orange Peel (Field-Tested),low_volume low_price
Souvenir MP7 | Orange Peel (Minimal Wear),low_volume
Souvenir MP7 | Orange Peel (Well-Worn),low_volume
Souvenir MP7 | Prey (Battle-Scarred),low_volume low_price
Souvenir MP7 | Prey (Factory New),low_volume low_price
Souvenir MP7 | Prey (Field-Tested), low_price
Souvenir MP7 | Prey (Minimal Wear),low_volume low_price
Souvenir MP7 | Prey (Well-Worn),low_volume low_price
Souvenir MP7 | Sunbaked (Battle-Scarred),low_volume low_price
Souvenir MP7 | Sunbaked (Factory New),low_volume low_price
Souvenir MP7 | Sunbaked (Field-Tested),low_volume low_price
Souvenir MP7 | Sunbaked (Minimal Wear),low_volume low_price
Souvenir MP7 | Sunbaked (Well-Worn),low_volume low_price
Souvenir MP7 | Tall Grass (Battle-Scarred),low_volume low_price
Souvenir MP7 | Tall Grass (Factory New),low_volume low_price
Souvenir MP7 | Tall Grass (Field-Tested),low_volume low_price
Souvenir MP7 | Tall Grass (Minimal Wear),low_volume low_price
Souvenir MP7 | Tall Grass (Well-Worn),low_volume low_price
Souvenir MP9 | Dark Age (Factory New),low_volume
Souvenir MP9 | Dark Age (Field-Tested),low_volume
Souvenir MP9 | Dark Age (Minimal Wear),low_volume
Souvenir MP9 | Hot Rod (Factory New),low_volume
Souvenir MP9 | Hot Rod (Minimal Wear),low_volume
Souvenir MP9 | Music Box (Battle-Scarred),low_volume low_price
Souvenir MP9 | Music Box (Factory New),low_volume
Souvenir MP9 | Music Box (Field-Tested),low_volume low_price
Souvenir MP9 | Music Box (Minimal Wear),low_volume low_price
Souvenir MP9 | Music Box (Well-Worn),low_volume low_price
Souvenir MP9 | Old Roots (Battle-Scarred),low_volume low_price
Souvenir MP9 | Old Roots (Factory New),low_volume low_price
Souvenir MP9 | Old Roots (Field-Tested),low_volume low_price
Souvenir MP9 | Old Roots (Minimal Wear),low_volume low_price
Souvenir MP9 | Old Roots (Well-Worn),low_volume low_price
Souvenir MP9 | Orange Peel (Battle-Scarred),low_volume
Souvenir MP9 | Orange Peel (Field-Tested),low_volume
Souvenir MP9 | Orange Peel (Minimal Wear),low_volume
Souvenir MP9 | Orange Peel (Well-Worn),low_volume
Souvenir MP9 | Sand Dashed (Battle-Scarred),low_volume low_price
Souvenir MP9 | Sand Dashed (Factory New),low_volume
Souvenir MP9 | Sand Dashed (Field-Tested),low_volume low_price
Souvenir MP9 | Sand Dashed (Minimal Wear),low_volume
Souvenir MP9 | Sand Dashed (Well-Worn),low_volume low_price
Souvenir MP9 | Setting Sun (Battle-Scarred),low_volume
Souvenir MP9 | Setting Sun (Factory New),low_volume
Souvenir MP9 | Setting Sun (Field-Tested),low_volume
